2,7.7616,3.3857,-4.6796,-0.12656,-0.37658,-0.82649,-0.7538,-0.55016,-0.19933
5,6.3484,4.858,5.7017,-0.001053,0.043008,0.031995,-0.89388,-0.047745,-0.13867
9,4.6719,6.6338,4.735,-1.2555,0.3312,-1.6273,-0.71171,0.10508,-0.33485
1,7.433,4.5286,6.244,-0.14888,0.2787,-0.76888,0.9271,0.11638,-0.34389
9,-10.169,-2.8228,-1.1289,-0.63052,-0.49107,0.73438,0.71494,0.62212,0.35859
4,-2.6871,10.029,3.5532,0.091978,-0.36591,0.86408,-0.29834,-0.70684,-0.40976
5,5.1713,8.4799,-0.65604,0.24893,-0.41445,-0.38327,-0.80572,-0.26502,-0.21111
7,0.21671,5.779,10.164,-0.28588,-0.58988,-1.7038,0.32955,-0.15587,-0.89087
5,5.933,6.057,5.0386,0.14247,0.058362,0.12886,-0.8717,-0.004551,-0.2462
5,-0.23594,9.6546,3.784,-0.040245,-0.028725,-0.004023,-0.25745,-0.50197,0.013903
3,5.8006,7.6177,3.3119,-0.01413,-0.040834,0.37068,0.15939,-0.37996,-0.10392
8,3.6792,1.6117,3.8063,-0.16225,-1.3207,0.088448,-0.66071,0.11369,-0.24416
3,5.5297,6.6668,4.2033,0.27533,0.48189,-0.90494,0.57624,-0.60128,-0.38445
2,17.048,28.218,-4.4662,-1.7058,-1.9063,-3.4674,0.052976,-0.34624,-0.55761
9,4.7281,2.189,4.1918,1.2281,0.4562,0.45782,-0.48091,-0.7374,-0.51112
1,-0.49255,8.0949,5.3255,-0.24776,-0.68822,0.5227,0.048843,-0.16479,-0.62855
7,0.40527,4.1301,10.048,0.65073,-0.549,2.3961,0.38854,-0.16066,-0.8594
4,5.4734,4.9398,3.2475,-0.16336,0.53259,0.38163,-0.40324,-0.89419,-0.57628
9,3.9127,-10.292,-1.2917,-5.0724,-0.81392,-3.6312,0.70381,0.65246,0.030532
5,2.882,0.66719,9.3825,-0.040051,0.000793,-0.005211,-0.27675,-0.16579,-0.23327
8,-0.935,-3.6383,-2.5116,0.94726,0.26369,0.1531,-0.40033,-0.36451,-0.60141
4,-4.5984,7.8545,3.6136,0.88297,0.4211,-0.4375,0.28312,-1.0652,-0.65642
9,0.56606,6.9171,5.7473,0.10645,0.1936,0.08993,0.48114,-0.85582,-0.19284
7,-3.25,4.9566,9.3523,-0.73292,0.21521,-0.065604,0.55429,-0.029972,-0.73911
6,-2.6953,6.2405,6.7661,-0.047017,-0.1127,0.050065,-0.36351,-0.40451,-0.82367
1,-0.99644,9.1646,6.5227,0.039559,0.68923,-0.16814,0.039777,-0.13427,-0.63859
5,3.1068,-0.13279,9.1324,0.008384,0.021237,-0.014876,-0.32835,-0.14596,-0.23294
0,3.6394,6.2907,6.9854,0.067818,0.40007,-0.73584,-0.36871,-0.81541,-0.7172
2,-8.4668,2.8225,0.001395,0.39875,2.2209,-0.11721,0.14688,-0.68586,0.17328
4,0.37553,9.0364,3.2725,0.53783,1.1486,-3.1518,-0.075141,-1.0157,-0.60645
6,-2.332,8.617,3.6288,-0.23357,-0.31237,0.24926,-0.40356,-0.71534,-0.64966
2,0.20236,11.445,3.1361,1.821,-1.5138,-1.4168,0.60337,-0.66185,-0.58073
7,2.2413,4.9955,8.7689,0.073304,-0.2833,0.034598,0.39307,-0.38021,-0.71135
5,0.14627,7.8341,5.9119,0.10734,0.032075,-0.009835,-0.15453,-0.55988,-0.055158
0,6.989,0.72549,3.6667,1.1114,-0.43107,0.66159,-0.22717,-0.32379,-0.71289
5,7.6952,4.079,5.3273,-0.018467,0.10899,-0.14346,-0.9269,0.058879,-0.052571
4,0.52297,8.1589,-3.8356,0.32036,0.016057,-0.5465,-0.25339,-1.0588,0.22941
8,0.37488,-1.4829,-1.541,1.9252,0.13907,1.1746,-0.45856,-0.45053,-0.47633
5,2.7662,0.43676,9.3744,-0.10973,-0.078785,0.026545,-0.27784,-0.15601,-0.24189
9,4.1855,7.7701,-0.86938,-1.4459,-1.0775,-1.5447,0.13281,-0.71417,-0.34883
7,2.4651,-2.0643,5.8648,0.23482,0.60559,-1.0759,0.28707,0.33588,-0.86299
6,-1.5942,6.496,7.3922,-0.095815,0.045564,0.27868,-0.45473,-0.36274,-0.86227
9,-0.62109,5.3945,0.39482,0.69114,1.2826,0.013166,0.38381,-0.38449,-0.57995
7,-8.6685,9.2985,-0.57586,-0.72855,-0.2529,0.19308,0.77602,-0.56727,-0.051742
9,7.319,7.4096,-4.6909,-1.2298,-1.5055,-0.72844,0.011353,-0.30573,0.85815
6,1.313,4.2026,8.4521,0.1886,0.23125,-0.18962,-0.46628,-0.11033,-0.64372
4,0.73069,8.8491,4.9402,-0.21764,-0.052516,1.5293,-0.094661,-0.71794,-1.0166
8,5.7628,0.56041,2.2148,-2.3004,-0.73012,-0.01622,-0.64463,0.054436,-0.30034
1,1.0015,9.3404,2.1485,0.078666,0.52715,0.13861,-0.091402,-0.56355,-0.49737
7,-2.5502,-1.9805,7.5806,0.42898,-0.49961,0.41322,0.67534,0.4684,-0.5328
8,3.8834,2.081,2.0641,-0.38084,-0.16125,-0.47174,-0.68318,0.024702,0.38771
2,6.7391,18.448,-12.128,1.0799,-3.7188,-2.2588,0.18657,-0.58523,-0.11536
6,-0.80089,4.754,7.3748,-0.36232,-0.35109,0.21972,-0.50168,-0.24085,-0.84117
3,6.5752,3.9475,5.8029,0.039064,1.169,-0.9786,0.12254,-0.68455,-0.65444
1,1.53,8.4067,5.0992,0.11595,-0.58208,0.21524,-0.18154,-0.62851,-0.761
5,2.8664,0.49643,9.396,0.013658,0.010415,-0.029306,-0.30186,-0.15117,-0.24156
3,4.0791,8.6575,-2.0198,0.25301,-0.093564,-1.3199,0.77563,-0.59435,0.46116
0,7.8775,1.7031,0.81877,0.18751,0.47397,-1.4507,-0.41357,0.10154,-0.95055
0,10.093,1.4702,1.3073,-2.3074,0.6375,-2.0568,-0.51605,-0.06132,-1.3466
1,2.7636,9.033,1.6411,0.21949,-0.072414,-0.5342,-0.29676,-0.48666,-0.48943
2,-0.35507,32.809,-20.624,-3.994,-5.5913,-0.65981,0.15956,-0.53876,-0.23433
7,-5.632,3.8522,6.8053,-0.20174,-0.21524,0.57896,0.75822,-0.004811,-0.50118
4,-2.1819,9.1506,4.5359,0.33169,-0.65711,1.219,-0.33883,-0.57277,-0.39692
5,-1.4168,6.7579,6.9281,0.014861,0.086631,-0.032061,0.34143,-0.66102,-0.010388
7,3.1384,4.7842,8.5523,-2.5058,-2.0206,0.78248,0.23583,-0.29253,-0.87873
5,-0.4364,5.8412,8.1283,-0.038911,-0.091307,0.05521,-0.18898,-0.42183,-0.28855
8,0.83378,1.6952,-0.18537,0.74038,1.6067,-0.41381,-0.64437,-0.073753,0.46192
3,6.1779,5.8046,4.7977,0.19612,-0.16081,0.81892,0.16669,-0.33659,-0.16426
4,6.8044,5.0728,7.334,-0.99262,-0.49783,1.7306,-0.31383,-0.71744,-1.0952
5,0.25314,7.9784,6.1023,0.004429,-0.021021,0.02329,-0.15672,-0.55681,-0.051916
0,7.1037,2.2822,0.43004,0.56337,0.32316,-1.3499,-0.44448,0.010249,-0.80154
5,-0.61989,7.8805,4.1451,0.38778,0.29478,-0.3336,-0.13424,-0.50365,-0.089814
4,-1.7256,15.268,-3.679,0.82756,1.6355,1.8504,-0.07807,-1.2784,-0.2957
6,-1.8994,8.6171,4.1498,-0.002482,-0.04374,-0.055492,-0.46701,-0.63802,-0.60577
4,-2.2052,8.2271,5.1819,0.68239,1.3134,-1.485,0.075697,-0.82973,-0.56717
3,4.8516,6.0918,6.0654,0.086391,0.64043,-0.75371,0.5578,-0.40298,-0.26217
5,4.373,7.5706,-4.6548,0.058309,0.053126,-0.10563,-0.74214,-0.3594,-0.12637
8,-0.10802,1.2757,-1.1839,0.2572,0.46591,-0.22073,-0.5064,-0.47961,-0.24284
2,-10.658,25.679,5.3001,-4.2115,-0.165,-4.9177,0.52235,-0.47478,-0.61987
0,4.7263,5.3524,6.3471,-0.25075,0.059434,-0.51676,-0.45622,-0.7566,-0.75978
1,0.53942,7.711,6.9312,0.079832,0.06509,-0.92027,-0.023987,-0.84194,-0.58557
1,-1.1589,8.5846,5.2436,0.26699,-0.46714,0.47416,0.10339,-0.18935,-0.61436
3,8.5634,4.0396,-2.8153,-0.087888,0.66471,0.82008,-0.36308,-0.98531,0.49035
6,3.0727,0.75102,9.1934,0.063782,0.11656,-0.089606,-0.91167,0.023739,-0.6597
6,-1.4442,8.4685,3.6251,-0.07191,-0.32359,0.16517,-0.51488,-0.64827,-0.61372
2,1.9267,-2.7034,0.42312,-0.67097,-1.3565,0.66209,0.24051,-0.76477,-0.29323
1,8.0567,-1.6394,2.2448,-0.086002,0.43726,-0.67411,0.30387,-0.35287,-0.38229
3,3.675,6.8298,4.6629,-0.062593,0.4548,-0.28988,0.4902,-0.25354,0.098068
0,4.0046,5.7806,6.5039,-0.15799,-0.47051,0.29583,-0.44306,-0.79403,-0.71095
3,3.5952,7.7052,4.6358,1.6968,0.73214,-3.3627,0.53686,-0.4832,0.21429
3,2.4532,10.213,-2.4836,0.040448,-0.21054,-0.91577,1.0836,-0.002266,0.31578
5,-1.4104,7.121,7.2171,0.1371,-0.006629,0.056124,0.32604,-0.63396,0.027374
7,-7.2243,2.894,5.8406,0.037608,-0.40749,0.31184,0.93068,-0.025568,-0.24518
5,2.4505,1.4483,9.4474,-0.00673,-0.049421,0.041382,-0.27021,-0.19797,-0.24101
4,0.19492,6.9712,5.9952,0.51443,0.43923,-1.3345,-0.065018,-0.65188,-0.89368
5,6.7455,6.763,4.3744,0.30354,0.39414,-0.51023,-0.87177,0.002835,-0.23288
4,3.9331,5.8888,6.5117,0.25831,-0.41,1.5403,-0.24658,-0.69133,-0.74246
2,5.9232,5.5043,-1.5544,-0.01372,0.53977,-0.20405,-0.66679,-0.61618,-0.29866
5,3.5927,7.7088,5.4192,-0.056885,-0.006986,0.078228,-0.81501,-0.46658,-0.25699
4,-8.7377,9.991,5.7706,0.53432,-0.14524,2.0237,-0.32627,-0.57501,-0.6328
2,15.418,27.541,-1.9322,-1.3315,-1.8451,-5.1224,0.17235,-0.56144,-0.51663
6,1.0217,1.6716,9.4415,-0.012444,-0.092162,0.17463,-0.44538,0.023754,-0.64086
0,11.307,0.64895,4.2241,-0.40281,-0.86974,1.6507,-0.25725,0.056638,-0.69522
3,4.7801,3.6504,5.5242,-0.042588,0.0591,0.46937,0.24478,-0.29526,-0.4214
3,7.7525,3.8936,3.594,0.17215,0.3366,0.20825,0.35089,-0.67505,-0.3647
5,0.76273,4.6984,8.6781,0.16978,0.12654,-0.085318,-0.22313,-0.35178,-0.30334
0,7.9185,5.3338,0.89278,0.45286,0.36441,2.198,0.19343,-0.2234,-0.99498
6,1.9763,3.1236,8.9421,-0.042544,0.021734,0.074353,-0.5074,-0.041381,-0.62123
7,1.887,-0.20791,9.3706,0.2075,-0.71778,0.29934,0.40547,0.22584,-0.83474
0,6.3457,4.4907,1.1478,0.09281,-0.29127,0.31693,-0.31062,-0.59019,-0.71857
8,7.3722,5.5761,1.1445,0.067191,-0.3509,-0.51242,-0.43678,0.09655,-0.10296
2,8.6826,15.884,1.0207,0.7053,2.5315,2.329,0.1739,-0.64812,-0.49184
1,-0.60312,7.6628,4.6685,0.84599,0.19157,-0.68406,0.42999,-0.9137,-0.68356
9,12.425,4.8866,-0.51045,0.10307,-3.5471,-3.8519,-1.0011,-0.24953,-0.1773
3,5.7967,6.0076,4.9902,0.11308,-0.04545,-0.2356,0.2095,-0.34528,-0.13178
1,-1.0259,7.9914,5.5516,-0.11538,0.30645,-0.51279,0.044672,-0.14053,-0.63317
6,2.039,8.1885,4.9197,-0.21325,-0.082108,0.14977,-0.77068,-0.48903,-0.52587
3,3.1759,9.47,-2.7251,-0.057524,0.073356,-0.82777,1.0909,-0.072378,0.35162
2,-2.9619,5.5429,1.7487,-0.48891,-0.60197,-1.7768,0.5134,-1.0749,-0.20623
0,1.2354,7.1817,4.8106,-0.19781,-0.42136,0.41828,-0.098956,-0.25997,-0.63942
6,1.1389,3.995,8.9062,-0.073791,-0.1328,0.15697,-0.44892,-0.11745,-0.65034
0,1.7514,8.461,5.4062,-0.3172,-0.49712,0.55766,-0.10565,-0.25325,-0.63871
2,-5.53,18.261,-1.5225,1.7922,-0.89232,-1.6714,0.14287,-0.3207,-0.62039
4,-0.16234,8.7538,-4.4792,0.19583,-0.59484,-1.2404,-0.17021,-1.4136,-0.029063
5,-0.40395,7.6514,6.2415,0.1689,0.039154,0.040242,-0.094938,-0.56674,-0.080521
4,-3.6292,6.965,5.0167,0.40986,0.67137,-0.31106,0.10388,-0.78748,-0.49305
2,10.247,-2.7976,-2.9416,0.047789,-1.6285,0.12766,0.22197,-0.69598,-0.11953
3,0.29439,8.1121,6.6577,-0.080411,-0.73838,0.54707,0.92412,-0.18135,-0.013903
0,10.644,0.81396,4.827,0.62289,-0.12003,-0.149,-0.10358,0.004665,-0.94856
5,-1.3763,6.9858,7.0976,-0.09585,-0.032778,0.061445,0.32092,-0.63107,0.029248
3,4.7542,9.1506,-6.1449,0.017449,0.074379,-0.040054,1.0383,-0.17519,0.53231
8,-0.13844,-0.032879,0.46921,-1.6664,0.10312,-2.7579,-0.59777,-0.76709,-0.5186
3,5.0468,5.3942,5.9583,0.25957,0.77175,-0.86684,0.36781,-0.49741,-0.21848
2,1.0229,11.091,8.1196,0.20721,1.7688,-1.7542,-0.066222,-0.18838,-0.66839
5,3.7802,7.1724,5.622,0.023387,0.20658,0.008501,-0.81588,-0.47514,-0.28964
3,5.1298,7.257,4.7538,0.13106,-0.12023,0.26533,0.16175,-0.34801,-0.14219
9,-5.1625,-4.9269,1.022,-1.3881,-0.7431,0.1172,0.672,0.66321,0.20533
5,3.1792,6.8939,6.1506,-0.044997,-0.13684,0.18078,-0.79878,-0.50348,-0.32245
5,-3.6517,7.3427,5.4103,0.18603,0.24737,0.004383,0.34539,-0.65645,0.063219
5,-1.5345,6.6809,6.8274,-0.89405,-0.25554,0.019809,0.36314,-0.6556,-0.017236
5,-3.1326,7.3732,6.1087,0.38083,0.28202,-0.046719,0.35364,-0.66447,0.036468
9,4.9903,10.903,-0.28449,1.1572,-1.1356,0.35145,0.33279,-0.85932,-0.48269
2,7.5011,-2.4841,-2.8568,-1.0281,-1.1842,0.28612,0.8047,-0.57587,-0.58428
2,1.3159,4.6479,7.4213,1.6522,-0.73404,0.95588,0.033339,-0.74106,-0.84498
3,-0.15632,7.9652,5.6596,-0.52165,0.89416,-1.3313,0.69602,-0.10395,0.16587
3,1.9692,9.7705,5.58,1.1867,0.34717,1.2928,0.55625,-0.47106,0.06933
2,-18.128,5.5906,4.094,-1.2377,-1.37,-2.0846,-0.008002,-0.76346,-0.21281
1,2.7129,9.358,2.6335,0.041564,0.03836,-0.60337,-0.32336,-0.29592,-0.54523
7,-5.7886,9.6703,-2.121,0.74946,-1.3578,-0.92475,0.65855,-0.68925,-0.091594
1,-1.4503,5.3986,9.4416,-0.77247,-0.41484,-0.80883,0.35855,-0.60724,-0.84157
4,-4.0794,7.4566,-4.7864,-0.4008,-1.9725,-1.3688,-0.26152,-0.88478,0.25121
3,-0.25557,8.778,4.9207,-0.21535,0.28503,-0.84523,0.58346,-0.16381,0.40928
5,0.49305,7.2048,6.289,-0.10114,0.016269,-0.010759,-0.17829,-0.54749,-0.097684
7,-8.4734,2.7925,5.736,0.53195,-0.22789,0.22715,0.95125,-0.041916,-0.16218
6,1.0604,3.4664,8.9851,-0.034946,-0.027235,0.12377,-0.45284,-0.088797,-0.65185
1,8.0868,1.1425,1.9889,-0.97493,0.37135,-1.0595,0.066581,0.5135,-0.78653
5,3.9863,7.7698,4.8076,0.07538,-0.078681,0.054891,-0.8143,-0.4841,-0.25357
2,6.1585,12.116,6.6121,0.75686,0.82968,1.9162,0.34629,-0.68509,-0.71893
7,-3.5223,8.7999,2.455,-1.1625,0.18653,1.0474,0.67196,-0.55123,-0.40853
7,3.4026,1.1542,8.8188,-0.084373,0.058244,0.29463,0.27386,-0.19428,-0.87703
6,-0.23658,3.4966,9.2369,0.035449,0.026223,0.10225,-0.37128,-0.10234,-0.67759
0,6.5701,2.2104,1.9167,0.035812,0.15879,-0.14358,-0.48154,-0.70978,-0.89633
5,5.9857,7.4375,0.30144,-0.000772,0.091274,-0.078988,-0.81758,-0.19494,-0.22192
4,4.4094,7.6993,4.9952,0.25019,0.59296,-0.61531,-0.40205,-0.84767,-0.54688
9,4.8123,5.1453,7.6551,-0.426,-0.34249,-1.1666,-0.18957,-0.77741,-0.41168
7,-0.745,4.8792,10.242,0.41501,0.095386,-1.4251,0.60111,-0.071845,-0.68969
9,7.9043,7.0345,2.3668,-0.836,-0.598,-2.7309,-0.16944,-0.782,-0.062157
9,9.5718,3.8448,1.2143,0.1469,0.70644,-1.9497,-0.9119,-0.23589,0.004546
7,0.10016,7.1181,5.4256,0.7899,0.63308,1.1511,0.56172,-0.37955,-0.66893
9,9.3519,7.069,-2.1322,1.2277,0.45216,-0.10807,-0.91095,0.054371,-0.015108
2,2.3443,8.407,8.5961,-0.48688,-0.50981,0.64159,0.006358,-0.13895,-0.68563
9,-10.133,12.958,-7.7774,0.27247,-1.9668,-0.30256,0.22969,-0.76218,0.1389
7,0.13174,-0.81648,8.9004,0.27377,-0.93081,0.13914,0.56106,0.29367,-0.73463
4,-1.1102,9.1628,5.2179,0.056531,0.14215,3.264,0.034695,-1.0942,-0.76794
7,4.0681,9.405,1.4405,0.17236,0.14971,0.027734,0.35718,-0.82217,-0.2905
7,3.6722,3.7617,8.2418,-0.3035,-0.19672,0.044147,0.42165,-0.31317,-0.72268
5,0.58074,7.0772,4.0438,0.21057,0.14159,-0.18871,-0.15955,-0.44888,-0.076046
4,-4.6337,9.0227,-4.9121,-0.29249,-1.6641,-0.46079,-0.27081,-0.58401,0.32966
7,-3.6722,7.9427,-0.9104,-0.13183,0.52638,0.76101,0.72524,-0.5965,-0.17344
1,10.351,2.8948,2.8873,-0.94886,0.038272,-0.81452,0.27828,-0.063281,-1.5092
3,6.0114,5.9693,4.2165,-0.16152,-0.3168,0.42677,0.20518,-0.39559,-0.15396
0,4.5686,6.2557,5.4195,0.42588,0.85347,-0.26138,-0.41931,-0.83971,-0.69706
2,4.6084,17.385,2.4787,1.03,2.2348,2.3177,0.37142,-0.86497,-0.4862
0,3.452,7.0634,5.1987,-0.2061,0.30586,0.14416,-0.41469,-0.61874,-0.77923
1,4.0781,7.8401,2.6687,-0.027308,0.45015,0.37739,-0.31655,-0.27928,-0.55095
8,6.13,-0.19628,9.1275,2.8209,0.073692,0.081221,-0.67304,0.11042,-0.23904
9,5.6967,5.1953,-1.0598,-0.21853,-1.5551,-0.68797,-0.29367,-0.93011,0.31088
1,1.2002,7.626,5.1754,0.28433,-0.65354,0.58276,-0.22233,-0.63459,-0.7537
3,3.7641,7.4725,0.1813,0.2648,-0.29861,-2.0866,0.80742,-0.35832,0.3698
2,-6.9144,6.9028,2.2288,1.1782,1.3006,0.20806,0.035584,-0.80185,-0.26488
1,7.9528,3.7407,4.725,-0.077641,0.19533,-0.32878,0.80368,-0.19783,-0.10973
1,5.418,8.2185,5.7957,0.46274,-0.048378,-0.51641,0.85682,-0.14396,-0.011015
0,10.868,0.83803,4.6865,-0.36024,-1.2522,2.0581,-0.07028,-0.05821,-0.69655
8,10.556,4.1403,0.80892,-0.26005,-0.78341,0.49184,-0.38375,-0.5526,0.43099
